x;y;vx;vy;pitch;roll;yaw;;;x;y;vx;vy;pitch;roll;yaw
1989,73;-1802,82;16,53;-439,69;65021;0;49536;;;;;;;;;
1955,78;-1916,53;-231,31;-374,29;65021;135;49536;;;;;;;;;
1951,23;-2038,06;74,35;-433,67;65021;81;51410;;;;;;;;;
1976,16;-2157,43;93,92;-429,86;65021;0;51410;;;;;;;;;
1971,14;-2277,93;106,45;-426,93;65021;258;54486;;;;;;;;;
2047,7;-2353,37;433,97;-72,59;64250;135;5172;;;;;;;;;
2106,49;-2264,53;-7,8;439,94;64250;270;18434;;;;;;;;;
2086,3;-2141,89;-70,73;434,27;64507;65440;17484;;;;;;;;;
2074,68;-2020,07;-22,94;439,4;64764;0;16820;;;;;;;;;
2069,67;-1906,9;-18,54;439,61;65021;0;16820;;;;;;;;;
2064,96;-1783,59;-9,9;439,89;64507;65510;16424;;;;;;;;;
2064,11;-1660,65;-0,51;440;64507;0;16386;;;;;;;;;
2085,21;-1542,02;252,57;360,29;64764;65279;16386;;;;;;;;;
2101,41;-1421,75;5,05;439,97;64764;26;16424;;;;;;;;;
2101,31;-1300,26;-2,46;439,99;64764;0;16462;;;;;;;;;
2101,07;-1175,87;-0,1;440;64764;0;16386;;;;;;;;;
2101,29;-1062,62;1,42;440;64764;0;16348;;;;;;;;;
2102,2;-937,74;8,56;439,92;64764;0;16092;;;;;;;;;
2105,2;-813,39;9,65;439,89;64764;0;16168;;;;;;;;;
2107,59;-690,98;7,75;439,93;65021;0;16206;;;;;;;;;
2109,73;-568,05;8,01;439,93;65021;0;16168;;;;;;;;;
2112,37;-445,13;10,55;439,87;65021;0;16130;;;;;;;;;
2115,11;-332,88;10,79;439,87;65021;0;16130;;;;;;;;;
2118,15;-209,01;10,8;439,87;65021;0;16130;;;;;;;;;
2121,16;-86,61;10,8;439,87;65021;0;16130;;;;;;;;;
2121,54;35,31;-25,57;439,26;64764;63;17366;;;;;;;;;
2111,11;156,35;-40,88;438,1;64764;0;17366;;;;;;;;;
2096,35;279,71;-100,77;428,31;65021;198;20194;;;;;;;;;
2040,04;376,13;-219,76;381,19;65278;65363;29136;;;;;;;;;
1947,29;402,27;-251,99;-360,7;63993;281;50766;;;;;;;;;
1983,54;172,76;-232,73;-373,41;64764;65276;48662;;;;;;;;;
1948,64;68,01;-44,8;-437,71;65021;66;48484;;;;;;;;;
1940,63;-54,67;-23,45;-439,37;65278;0;48612;;;;;;;;;
1934,19;-176,45;-24,01;-439,34;65278;0;48574;;;;;;;;;
1928,47;-298,77;-8,09;-439,93;65278;31;49150;;;;;;;;;
1927,84;-423,16;-2,17;-439,99;65278;0;49036;;;;;;;;;
1925,84;-535,9;-11,99;-439,84;65278;0;48846;;;;;;;;;
1922,2;-660,73;-13,42;-439,79;65278;0;48808;;;;;;;;;
1918,25;-782,61;-14,49;-439,76;65278;0;48808;;;;;;;;;
1914,23;-904,53;-14,51;-439,76;65278;0;48808;;;;;;;;;
1914,47;-1018,26;117,53;-424,01;65278;258;48808;;;;;;;;;
1951,26;-1132,84;13,41;-439,8;65278;65424;48808;;;;;;;;;
1948,88;-1256,71;-13,86;-439,78;65278;0;48808;;;;;;;;;
1945,11;-1380,06;-13,05;-439,81;65278;0;48846;;;;;;;;;
1903,29;-1490,83;-116,64;-424,26;65021;259;48998;;;;;;;;;
1895,31;-1602,17;-6,81;-439,95;64764;0;49150;;;;;;;;;
1900,13;-1734,15;41,83;-438;64507;64;50508;;;;;;;;;
1914,95;-1854,74;56,66;-436,34;64507;0;50508;;;;;;;;;
1930,74;-1975,69;57,04;-436,29;64507;0;50584;;;;;;;;;
1929,36;-2096,15;33,69;-438,71;64507;242;51502;;;;;;;;;
1956,27;-2204,84;153,28;-412,44;64764;81;53322;;;;;;;;;
1966,07;-2325,91;-3,59;-439,98;64764;270;55858;;;;;;;;;
2058,99;-2368,9;399,2;185,03;64764;259;9064;;;;;;;;;
2118,07;-2277,18;106,17;427;64764;250;15576;;;;;;;;;
2078,29;-2162,67;-61,17;435,73;64764;65287;15944;;;;;;;;;
2080,21;-2041,37;32,93;438,77;65278;0;15484;;;;;;;;;
2090,32;-1918,85;32,65;438,79;65278;27;15784;;;;;;;;;
2129,64;-1801,73;11,15;439,86;65278;201;17326;;;;;;;;;
2122,65;-1690,19;-37,89;438,37;65278;0;17326;;;;;;;;;
2113,29;-1568,09;-29,42;439,02;65278;0;17010;;;;;;;;;
2108,53;-1444,28;-11,39;439,85;65278;0;16638;;;;;;;;;
2105,51;-1321,4;-10,65;439,87;65278;0;16638;;;;;;;;;
2102,75;-1198;-9,21;439,9;65278;0;16600;;;;;;;;;
2100,2;-1075,08;-9,11;439,91;65278;0;16600;;;;;;;;;
2097,66;-952,67;-9,11;439,91;65278;0;16600;;;;;;;;;
2095,13;-830,24;-9,11;439,91;65278;0;16600;;;;;;;;;
2092,81;-718,46;-9,11;439,91;65278;0;16600;;;;;;;;;
2090,27;-595,54;-9,11;439,91;65278;0;16600;;;;;;;;;
2087,69;-471,18;-9,11;439,91;65278;0;16600;;;;;;;;;
2085,12;-346,84;-9,11;439,91;65278;0;16600;;;;;;;;;
2082,72;-231,17;-9,11;439,91;65278;0;16600;;;;;;;;;
2080,2;-109,24;-9,11;439,91;65278;0;16600;;;;;;;;;
2077,67;13,68;-8,63;439,92;65535;0;16616;;;;;;;;;
2109,61;128,36;131,87;419,77;65278;259;18750;;;;;;;;;
2095,22;249,52;-111,68;425,59;65278;91;19712;;;;;;;;;
2085,72;368,96;-247,86;363,55;65278;71;37126;;;;;;;;;
2007,37;321,72;-197,65;-393,11;0;157;45230;;;;;;;;;
1973,59;202,83;-49,78;-437,18;65535;85;48476;;;;;;;;;
1965,09;91,85;-29,23;-439,03;65535;0;48476;;;;;;;;;
1960,41;-31,94;-0,74;-440;65021;30;49370;;;;;;;;;
1962,38;-156,32;8,88;-439,91;65021;0;49370;;;;;;;;;
1964,93;-280,21;9,1;-439,91;65021;0;49370;;;;;;;;;
1967,49;-403,58;9,11;-439,91;65021;0;49370;;;;;;;;;
1969,76;-513,45;9,11;-439,91;65021;0;49370;;;;;;;;;
1972,03;-622,99;3,04;-146,78;65021;0;49370;;;;;;;;;
